paragraph_id,proposition_id,n_triples,triple_combined_similarity,qa_combined_similarity
1348,20822,4,0.985842,0.801705
1348,20826,3,0.775222,0.837382
1348,20823,4,0.995268,0.866107
1348,20827,3,1.000000,0.854609
1348,20828,3,0.918227,0.704723
1349,20831,2,0.940715,0.816485
1349,20830,3,0.821040,0.650095
1348,20829,5,0.982603,0.815587
1349,20835,1,0.998855,0.698676
1348,20824,11,0.982984,0.764227
1349,20832,3,0.926124,0.790166
1349,20836,2,0.994018,0.868678
1349,20837,2,0.974629,0.866545
1349,20833,6,0.987874,0.788906
1349,20834,6,0.977874,0.754610
1349,20838,3,0.912068,0.822393
1350,20843,1,0.998399,0.833025
1350,20842,3,0.991340,0.660702
1349,20839,5,0.968769,0.875232
1350,20844,4,1.000000,0.887599
1349,20840,5,0.963615,0.800495
1350,20845,3,0.933420,0.821495
1349,20841,4,0.985752,0.703667
1350,20850,3,0.960154,0.810184
1350,20847,6,0.875331,0.680609
1350,20846,5,0.955410,0.864930
1350,20851,6,0.945719,0.777687
1350,20849,4,0.985286,0.870300
1351,20853,2,0.976196,0.636992
1351,20852,4,0.993246,0.843055
1351,20854,2,0.975162,0.844176
1351,20856,2,0.895069,0.853454
1351,20855,2,0.980696,0.868650
1351,20857,3,0.990609,0.574292
1351,20860,3,0.977219,0.876717
1351,20859,3,0.997332,0.862596
1351,20861,3,0.995006,0.795443
1350,20848,18,0.982040,0.714963
1351,20858,7,0.983709,0.841977
1351,20864,2,0.996098,0.877412
1351,20863,3,0.972658,0.837435
1351,20865,2,0.983901,0.849314
1351,20862,4,0.991489,0.836039
1351,20866,2,0.985239,0.839866
1351,20868,2,0.995238,0.788382
1352,20869,3,0.963904,0.802350
1351,20867,5,0.987254,0.955893
1352,20874,2,0.993310,0.977484
1352,20870,6,0.948216,0.868599
1352,20871,7,0.987656,0.889520
1353,20877,1,1.000000,0.899529
1353,20878,1,0.984028,0.826047
1353,20876,2,0.988151,0.813366
1352,20875,4,0.994740,0.833365
1353,20879,2,0.978439,0.718273
1352,20873,7,0.989441,0.922376
1353,20881,2,0.989220,0.485515
1353,20880,3,0.973237,0.863073
1353,20883,2,0.937723,0.764877
1353,20882,2,0.877555,0.599434
1352,20872,12,0.917505,0.700784
1353,20884,3,0.995567,0.695172
1353,20888,2,0.974493,0.746074
1353,20887,2,0.957540,0.795404
1353,20889,2,0.975657,0.749212
1353,20886,3,1.000000,0.792254
1353,20885,5,1.000000,0.569148
1353,20891,2,0.901420,0.836728
1354,20892,2,0.984188,0.892668
1353,20890,2,0.982419,0.860977
1354,20896,3,0.958147,0.737094
1354,20893,4,0.994057,0.880636
1354,20897,3,0.941076,0.760293
1354,20895,4,0.982304,0.856453
1354,20898,3,0.920181,0.868815
1354,20894,4,0.996874,0.803473
1354,20900,2,0.986470,0.908577
1354,20901,2,0.907145,0.839421
1354,20903,2,1.000000,0.874284
1354,20902,2,0.892396,0.677849
1354,20899,3,0.966634,0.850672
1355,20904,2,0.997538,0.786699
1355,20905,2,1.000000,0.550507
1355,20906,2,0.991895,0.831643
1355,20908,2,0.993407,0.490788
1355,20911,2,0.949980,0.848650
1355,20907,3,0.927070,0.685807
1355,20912,3,0.859472,0.648792
1355,20909,6,0.973611,0.689862
1355,20910,4,1.000000,0.848434
1355,20913,3,0.993089,0.821608
1355,20915,4,0.949747,0.748922
1355,20917,4,0.998330,0.851777
1355,20916,4,0.995040,0.855346
1355,20914,6,0.968715,0.799572
1355,20918,4,0.998993,0.829274
1355,20919,4,0.993842,0.621798
1355,20920,3,0.989967,0.653906
1356,20925,2,1.000000,0.825917
1356,20923,3,0.971266,0.854181
1355,20921,5,0.966341,0.814824
1355,20922,5,0.992859,0.914380
1356,20926,2,0.951949,0.839432
1356,20928,2,0.991409,0.828039
1356,20927,2,0.982672,0.897075
1356,20924,5,0.974840,0.902151
1356,20931,2,0.947260,0.816122
1356,20933,2,0.956874,0.740632
1356,20932,3,0.977966,0.815203
1356,20929,4,0.978337,0.920071
1356,20930,4,0.964143,0.914069
1356,20934,2,0.964145,0.753170
1356,20935,2,1.000000,0.881175
1356,20936,2,1.000000,0.937079
1357,20942,2,0.963579,0.629636
1357,20941,3,1.000000,0.818449
1357,20940,3,1.000000,0.847901
1357,20937,4,0.962955,0.842898
1357,20938,5,0.997493,0.846113
1357,20939,4,0.997569,0.706505
1357,20943,3,0.981628,0.701109
1357,20948,3,0.967816,0.821960
1357,20945,3,0.995749,0.838086
1357,20946,4,0.958231,0.760715
1357,20947,4,0.987331,0.897530
1357,20944,5,0.980589,0.820880
1358,20949,4,0.985036,0.805027
1358,20954,2,0.990620,0.901312
1358,20950,3,0.953215,0.736686
1358,20951,3,1.000000,0.877456
1358,20952,3,0.994703,0.876161
1358,20953,4,0.966287,0.828799
1358,20956,2,0.963720,0.853571
1358,20957,2,0.983675,0.791083
1358,20955,3,0.969998,0.909850
1358,20960,2,0.872199,0.628126
1358,20959,3,0.995077,0.917244
1358,20962,2,0.965478,0.782262
1358,20958,4,0.998527,0.901723
1358,20961,3,0.957996,0.643653
1359,20963,3,0.997290,0.910885
1359,20964,2,1.000000,0.881108
1359,20965,3,0.976126,0.847053
1359,20968,3,1.000000,0.759946
1359,20969,3,0.960261,0.878707
1359,20966,4,0.979382,0.718995
1359,20970,4,0.970558,0.934419
1360,20973,3,0.987504,0.637782
1359,20972,3,0.995062,0.972015
1360,20976,2,1.000000,0.527653
1359,20967,8,0.995036,0.818941
1359,20971,4,0.953016,0.810459
1360,20975,2,0.985944,0.678287
1361,20977,3,1.000000,0.727981
1361,20978,2,0.933082,0.673364
1361,20979,3,0.953715,0.792607
1361,20983,1,0.985578,0.976378
1361,20981,5,0.991445,0.642094
1361,20984,1,0.950603,0.635222
1361,20982,4,0.974370,0.525418
1361,20980,5,1.000000,0.762151
1361,20985,3,0.860453,0.634304
1360,20974,9,0.953834,0.703348
1361,20989,2,0.976052,0.726283
1361,20986,2,1.000000,0.808176
1361,20987,3,0.917742,0.738145
1361,20990,4,0.964121,0.839651
1361,20992,3,0.913861,0.902116
1361,20988,5,1.000000,0.579569
1361,20991,4,0.978803,0.787654
1361,20993,4,0.962288,0.897729
1361,20994,6,0.982413,0.878923
1361,20996,3,1.000000,0.830591
1362,20999,2,0.987420,0.345086
1361,20997,3,0.996018,0.792598
1362,21000,4,1.000000,0.857564
1361,20995,10,0.978335,0.876060
1362,21001,5,0.974742,0.718894
1362,20998,7,0.942672,0.793146
1362,21004,2,0.939842,0.793410
1362,21003,7,0.950732,0.678607
1362,21005,2,0.934132,0.567123
1362,21008,2,0.923866,0.606436
1362,21007,2,0.930177,0.828700
1362,21006,3,0.964801,0.940702
1362,21002,10,0.993697,0.793047
1362,21010,2,0.995224,0.801158
1362,21011,2,0.996772,0.810971
1362,21012,2,0.996232,0.786946
1362,21009,4,1.000000,0.786564
1363,21015,2,1.000000,0.858897
1363,21013,3,0.996497,0.856467
1363,21017,2,0.988461,0.709164
1363,21018,4,0.994232,0.765513
1363,21016,5,0.958983,0.860087
1363,21020,3,0.945422,0.847707
1363,21019,3,1.000000,0.845105
1363,21021,3,0.927206,0.786693
1363,21014,8,0.956420,0.880914
1364,21024,1,1.000000,0.732120
1364,21026,2,0.993535,0.560866
1364,21025,2,0.984727,0.876300
1363,21023,4,0.865755,0.672751
1364,21028,2,0.980853,0.696164
1363,21022,4,0.932522,0.852774
1364,21031,1,0.945148,0.690326
1364,21029,3,0.990348,0.763755
1364,21032,2,0.961590,0.636142
1364,21027,4,0.966129,0.827299
1364,21034,2,0.960335,0.591969
1364,21033,3,0.988123,0.792220
1364,21030,5,0.975668,0.696266
1365,21036,3,0.990373,0.584119
1365,21037,3,0.983988,0.803977
1365,21035,4,0.920214,0.763695
1365,21038,3,0.900592,0.870094
1365,21039,3,0.971921,0.831712
1365,21041,3,0.928495,0.717704
1365,21040,4,0.984237,0.895656
1365,21043,2,0.998315,0.762978
1365,21042,4,0.965755,0.492090
1365,21045,2,0.986021,0.912186
1365,21044,4,0.986455,0.884431
1365,21046,2,0.985082,0.903861
1365,21047,2,0.984080,0.881168
1365,21048,3,0.997676,0.912640
1365,21049,3,0.916200,0.869608
1365,21052,3,0.945809,0.868420
1365,21050,3,0.953976,0.914761
1365,21051,4,0.942609,0.859317
1365,21053,3,0.957536,0.708999
1366,21057,1,0.994964,0.496341
1365,21054,5,0.927707,0.629130
1366,21056,2,1.000000,0.797585
1366,21058,2,1.000000,0.793523
1366,21060,1,0.997736,0.973365
1366,21061,1,1.000000,0.952721
1366,21055,5,1.000000,0.855279
1366,21059,3,1.000000,0.553996
1366,21063,1,0.981909,0.969684
1366,21064,3,0.985929,0.912121
1366,21066,3,0.992766,0.967370
1366,21065,3,0.987178,0.905590
1366,21062,4,0.956769,0.866677
1366,21067,4,0.948403,0.619563
1366,21068,3,0.986720,0.840014
1366,21070,3,0.984777,0.796093
1366,21069,4,0.965296,0.818292
1367,21074,2,0.986352,0.903805
1367,21071,5,0.998186,0.816907
1367,21073,5,1.000000,0.127465
1367,21076,3,0.936919,0.845180
1367,21075,3,0.969438,0.803260
1367,21072,3,1.000000,0.865026
1367,21077,3,0.985212,0.895548
1367,21078,3,0.985312,0.898380
1367,21080,3,0.958553,0.893674
1367,21082,3,0.970859,0.915465
1367,21084,2,0.730662,0.105773
1367,21083,4,0.946063,0.810835
1367,21079,5,0.950082,0.883477
1367,21081,4,0.913498,0.896002
1368,21086,2,0.993462,0.987199
1368,21088,1,1.000000,0.977248
1368,21089,1,1.000000,0.956757
1368,21087,2,1.000000,0.962997
1368,21090,2,1.000000,0.881628
1367,21085,3,0.956029,0.894415
1369,21095,2,0.997066,0.721967
1369,21093,2,0.930326,0.869335
1369,21091,3,1.000000,0.882690
1369,21092,3,0.984825,0.867911
1369,21098,2,0.997290,0.771863
1369,21099,2,0.965586,0.734113
1369,21094,6,0.995903,0.871163
1370,21101,2,0.960623,0.808618
1369,21096,6,0.970575,0.760766
1369,21100,4,0.964477,0.798038
1370,21103,3,0.977958,0.784966
1369,21097,7,0.992592,0.722391
1370,21102,5,0.884040,0.830335
1370,21104,3,0.976138,0.898820
1370,21105,4,0.987846,0.768517
1370,21106,4,0.978799,0.928432
1370,21107,4,0.972218,0.916440
1371,21110,2,0.987531,0.779110
1371,21111,3,0.866841,0.713494
1370,21109,5,0.988842,0.847085
1370,21108,7,0.984236,0.861625
1371,21113,5,0.955332,0.873148
1371,21112,7,0.983393,0.897349
1371,21114,5,0.954829,0.855689
1371,21115,5,0.968228,0.903244
1371,21120,2,0.931387,0.672783
1371,21119,3,0.868944,0.647891
1371,21116,6,0.977806,0.791040
1371,21121,2,0.948218,0.564761
1371,21118,4,0.737816,0.583784
1372,21124,2,0.979743,0.789472
1372,21123,2,1.000000,0.798466
1371,21117,6,0.969426,0.828013
1372,21125,2,0.988918,0.919286
1372,21122,5,0.955421,0.897066
1372,21126,3,0.992037,0.689686
1372,21128,3,0.949564,0.897230
1372,21131,3,1.000000,0.905504
1372,21129,4,0.984310,0.870474
1372,21132,3,1.000000,0.860136
1372,21133,4,0.971051,0.811623
1372,21130,5,0.987903,0.859933
1372,21134,4,0.968543,0.803066
1372,21135,4,0.969072,0.841503
1373,21138,6,0.976646,0.838029
1373,21137,5,0.867664,0.811558
1372,21136,6,0.957616,0.917592
1372,21127,11,0.978854,0.882471
1373,21139,3,0.865397,0.523344
1373,21141,2,0.993050,0.568297
1373,21142,2,1.000000,0.692438
1373,21144,2,0.991476,0.605633
1373,21140,5,0.933698,0.662648
1373,21143,3,1.000000,0.862792
1373,21145,5,0.921021,0.630697
1373,21150,2,0.874389,0.787794
1373,21149,3,0.890662,0.676849
1373,21148,5,0.953880,0.808167
1373,21147,5,0.985208,0.794379
1373,21146,6,0.926220,0.754759
1374,21152,2,0.983412,0.862418
1374,21155,1,1.000000,0.953597
1374,21154,1,1.000000,0.845645
1374,21151,4,1.000000,0.925994
1374,21153,3,1.000000,0.871850
1374,21156,3,0.981309,0.790993
1374,21160,1,0.996166,0.886894
1374,21158,3,0.993628,0.293558
1374,21157,5,1.000000,0.400904
1374,21162,3,1.000000,0.883857
1374,21163,3,0.938761,0.464871
1374,21161,4,1.000000,0.739195
1374,21164,2,0.902106,0.393929
1374,21159,6,0.993632,0.860594
1374,21165,2,0.924546,0.550563
1374,21166,2,0.997242,0.841083
1375,21171,1,0.993196,0.231999
1375,21168,4,1.000000,0.811494
1375,21167,4,0.988508,0.819766
1375,21172,3,0.987986,0.711099
1375,21169,4,0.995411,0.768971
1375,21173,2,0.983431,0.799487
1375,21170,3,0.946229,0.917964
1375,21177,1,1.000000,0.956502
1375,21178,1,0.921559,0.688000
1375,21174,5,0.989292,0.658408
1375,21175,3,0.998736,0.858571
1376,21180,2,1.000000,0.876951
1375,21179,3,0.957910,0.844398
1376,21182,2,0.984289,0.903108
1375,21176,4,0.954695,0.870279
1376,21184,2,0.996742,0.832624
1376,21181,4,0.977603,0.828046
1376,21183,4,1.000000,0.956053
1376,21187,2,0.994723,0.881211
1376,21185,4,0.984166,0.834652
1376,21190,2,0.995967,0.992026
1376,21186,7,1.000000,0.778517
1376,21189,5,0.967853,0.902649
1376,21192,3,0.983440,0.911356
1376,21188,7,1.000000,0.645568
1376,21195,2,1.000000,0.936167
1376,21193,5,0.959406,0.977686
1377,21196,2,0.981959,0.916552
1377,21197,2,0.970384,0.863792
1376,21191,9,0.970071,0.837315
1377,21200,3,1.000000,0.844024
1377,21198,3,0.962186,0.897710
1376,21194,5,0.935675,0.931186
1377,21199,4,0.962451,0.907811
1377,21202,3,0.942868,0.738745
1377,21205,1,1.000000,0.965365
1377,21206,1,1.000000,0.966460
1377,21203,3,0.959851,0.768043
1377,21207,1,1.000000,0.941862
1377,21201,4,0.976185,0.698704
1377,21204,4,0.884177,0.750003
1377,21210,2,0.996132,0.920557
1377,21209,3,0.996383,0.952894
1377,21208,3,1.000000,0.950346
1377,21212,3,0.995655,0.904545
1377,21213,2,1.000000,0.920174
1377,21214,2,0.972405,0.987424
1377,21215,2,0.972784,0.987661
1377,21211,2,0.996061,0.928978
1377,21216,3,0.992878,0.856204
1377,21217,3,0.992175,0.818733
1377,21221,1,1.000000,0.873116
1377,21218,3,0.990262,0.863591
1377,21219,3,0.940992,0.752784
1377,21220,3,0.992322,0.645564
1378,21223,2,1.000000,0.926107
1378,21222,3,0.977262,0.875755
1378,21228,2,0.997986,0.935375
1378,21224,4,0.886982,0.727328
1378,21226,3,0.975322,0.837171
1378,21227,4,1.000000,0.802243
1378,21225,5,0.974967,0.810413
1378,21229,4,0.987057,0.925584
1378,21230,2,0.971401,0.916622
1378,21231,2,0.996372,0.842405
1378,21234,2,0.986028,0.793825
1378,21232,4,0.999590,0.834230
1378,21233,4,0.999604,0.897158
1378,21235,4,0.999460,0.912980
1379,21238,1,1.000000,0.838817
1379,21237,4,1.000000,0.889862
1378,21236,4,0.999407,0.803828
1379,21239,3,0.980327,0.894512
1379,21243,3,0.990929,0.656054
1379,21241,5,0.927580,0.693910
1379,21242,4,0.983818,0.791701
1379,21245,3,1.000000,0.779973
1379,21244,5,0.999110,0.960162
1379,21240,9,0.989632,0.763847
1379,21247,3,0.927081,0.752583
1379,21246,4,0.974839,0.728243
1379,21249,2,0.943577,0.923224
1379,21248,4,0.942689,0.613387
1380,21251,2,0.992905,0.541764
1380,21250,3,1.000000,0.873087
1380,21253,2,0.972275,0.800152
1380,21252,4,0.978033,0.840864
1380,21254,4,0.965024,0.832670
1380,21257,2,0.990471,0.625770
1380,21256,2,0.990143,0.578907
1380,21255,5,0.985542,0.629197
1380,21258,2,0.993411,0.632865
1380,21259,3,1.000000,0.937349
1380,21260,3,1.000000,0.916761
1380,21261,3,1.000000,0.860897
1380,21262,3,0.980854,0.839330
1380,21263,3,1.000000,0.824182
1381,21265,2,0.985526,0.763365
1380,21264,3,0.995901,0.822919
1381,21266,3,0.981858,0.895970
1381,21269,3,0.992259,0.676147
1381,21267,3,0.979521,0.832973
1381,21271,2,0.993560,0.627031
1381,21272,1,0.995876,0.820355
1381,21270,3,0.992203,0.756479
1381,21273,3,1.000000,0.861614
1381,21275,1,0.996849,0.957848
1381,21276,2,0.939142,0.814453
1381,21274,3,0.992252,0.844871
1381,21279,2,0.989353,0.807940
1381,21268,10,0.983859,0.845277
1382,21281,2,0.984573,0.902588
1381,21278,5,0.959570,0.896430
1382,21282,3,0.993787,0.843076
1381,21277,8,0.950157,0.948197
1381,21280,6,0.993712,0.972104
1382,21283,3,0.985516,0.952682
1382,21287,1,1.000000,0.849961
1382,21286,2,0.970638,0.637047
1382,21285,5,1.000000,0.817382
1382,21288,3,0.980336,0.783109
1383,21290,2,1.000000,0.889991
1383,21289,3,0.975272,0.789719
1382,21284,7,0.921162,0.853312
1383,21291,3,0.898659,0.550499
1383,21295,3,0.977315,0.888928
1383,21292,4,0.883465,0.464611
1383,21293,3,0.989295,0.659740
1383,21297,2,0.952960,0.938379
1383,21294,4,0.976697,0.944508
1383,21296,4,0.995003,0.729327
1383,21298,2,0.986691,0.940635
1383,21300,2,0.997315,0.784196
1383,21299,3,0.963663,0.650789
1383,21302,1,1.000000,0.976892
1383,21305,1,0.994874,0.862908
1383,21301,3,0.987961,0.838889
1383,21303,2,0.983191,0.884551
1383,21304,3,1.000000,0.858420
1384,21308,1,1.000000,0.354751
1384,21306,2,0.918619,0.730830
1384,21307,3,0.964929,0.774240
1384,21312,1,1.000000,0.719974
1384,21310,3,0.983178,0.787562
1384,21309,4,1.000000,0.845482
1384,21311,4,0.950931,0.809370
1384,21314,3,0.967194,0.802005
1384,21315,2,0.946628,0.806781
1384,21318,1,0.998046,0.819413
1384,21316,2,0.959912,0.762706
1384,21313,4,0.991194,0.836271
1384,21319,1,0.997450,0.778033
1384,21317,5,0.983886,0.911330
1384,21322,2,0.981754,0.685646
1384,21320,3,0.951509,0.713171
1384,21324,2,1.000000,0.730627
1384,21323,3,1.000000,0.653396
1384,21321,3,0.955737,0.829717
1385,21325,2,0.980537,0.848630
1385,21330,1,1.000000,0.723384
1385,21326,2,0.983288,0.931214
1385,21327,2,0.938241,0.670726
1385,21329,2,0.978607,0.892524
1385,21328,4,0.954971,0.895279
1385,21332,3,0.992707,0.809623
1385,21334,2,0.995565,0.921782
1385,21335,2,0.985574,0.889538
1385,21331,4,0.952918,0.782493
1385,21333,3,0.995461,0.799516
1385,21336,2,1.000000,0.780484
1385,21337,2,1.000000,0.884734
1385,21338,2,0.987401,0.638098
1385,21339,2,0.987753,0.565656
1385,21340,3,1.000000,0.787717
1385,21341,3,0.995290,0.660677
1385,21343,2,1.000000,0.742885
1385,21346,1,1.000000,0.652745
1385,21345,2,1.000000,0.782889
1385,21347,1,1.000000,0.640472
1385,21344,2,0.981373,0.916105
1385,21342,2,0.988095,0.604917
1386,21348,1,1.000000,0.563706
1386,21349,2,0.926132,0.958933
1386,21351,3,1.000000,0.895081
1386,21354,3,0.996688,0.756880
1386,21350,4,1.000000,0.855315
1386,21353,4,0.975727,0.798206
1386,21352,4,0.937528,0.864960
1386,21357,2,0.992907,0.863243
1386,21355,3,0.997509,0.818385
1386,21358,2,0.969643,0.868460
1386,21359,3,0.970104,0.897858
1386,21362,2,0.980165,0.912340
1386,21356,4,0.983236,0.785170
1386,21360,4,0.958555,0.864218
1386,21363,2,0.975916,0.905596
1386,21364,1,0.995460,0.901822
1387,21366,1,1.000000,0.815858
1386,21361,4,0.966934,0.743263
1387,21369,1,1.000000,0.857393
1387,21365,3,0.993827,0.868332
1387,21368,1,1.000000,0.679487
1387,21367,4,0.955775,0.696178
1387,21370,2,1.000000,0.792608
1387,21371,4,0.853804,0.689237
1387,21373,3,0.880753,0.617243
1387,21376,2,0.989462,0.749678
1387,21374,4,0.704061,0.582212
1387,21372,4,0.857349,0.496571
1387,21375,4,0.970062,0.899512
1388,21378,3,0.996066,0.736928
1388,21381,3,0.995992,0.932098
1388,21379,4,0.934890,0.761988
1388,21380,4,0.981329,0.649122
1388,21377,7,0.968331,0.838008
1388,21383,4,0.993777,0.942841
1388,21384,2,0.941105,0.909983
1388,21386,2,0.997778,0.900423
1388,21382,5,0.922854,0.783776
1388,21385,3,0.978223,0.926107
1389,21391,1,1.000000,0.942244
1389,21389,3,1.000000,0.838895
1389,21388,2,1.000000,0.939017
1389,21390,2,0.980646,0.808020
1388,21387,3,0.936573,0.802263
1389,21392,2,0.989343,0.822677
1389,21395,1,0.959490,0.815307
1389,21393,2,0.997466,0.784937
1389,21394,3,0.989868,0.789319
1389,21396,3,0.986992,0.770718
1389,21398,2,0.990119,0.765225
1389,21400,2,0.995841,0.908098
1389,21399,4,0.997515,0.690810
1389,21402,2,0.977637,0.898900
1389,21401,3,0.979410,0.472189
1390,21405,2,1.000000,0.451854
1389,21397,8,0.959131,0.892731
1390,21403,6,0.983285,0.842737
1390,21406,2,0.977846,0.820654
1390,21408,3,0.994425,0.852305
1390,21407,5,0.982931,0.810207
1390,21411,1,1.000000,0.788483
1390,21404,7,0.969324,0.925222
1390,21410,3,1.000000,0.915249
1390,21409,5,1.000000,0.801941
1390,21413,3,0.921696,0.766321
1390,21412,3,0.988614,0.882993
1390,21414,3,0.984635,0.904580
1390,21415,3,0.982443,0.917313
1391,21419,1,1.000000,0.871463
1390,21418,2,0.987559,0.784938
1390,21416,4,0.979012,0.862861
1391,21420,1,1.000000,0.758088
1390,21417,4,0.980024,0.860283
1391,21422,1,0.992236,0.823812
1391,21421,3,0.925985,0.818082
1391,21423,3,0.907533,0.672221
1391,21424,4,1.000000,0.846418
1391,21427,2,1.000000,0.501865
1391,21425,2,0.997020,0.848849
1391,21426,3,0.945707,0.863235
1391,21428,2,0.977030,0.444784
1391,21429,2,0.986935,0.588528
1392,21432,2,0.981172,0.866116
1391,21431,3,0.907012,0.449934
1391,21430,3,0.901348,0.476810
1392,21433,2,1.000000,0.802478
1392,21436,2,0.920065,0.853281
1392,21434,3,0.819588,0.823167
1392,21438,3,0.986504,0.964791
1392,21437,4,0.963357,0.786237
1392,21439,3,0.981537,0.941086
1392,21435,5,1.000000,0.808095
1392,21440,3,1.000000,0.862194
1393,21444,1,1.000000,0.545294
1392,21442,2,0.758807,0.607256
1393,21445,1,1.000000,0.455100
1392,21441,3,1.000000,0.889402
1393,21443,2,0.977767,0.955311
1393,21448,3,0.990169,0.837101
1393,21450,3,0.986515,0.924736
1393,21447,4,0.981479,0.839778
1393,21446,4,1.000000,0.924417
1393,21449,3,0.964971,0.920246
1393,21451,4,0.976371,0.908607
1393,21452,3,0.962077,0.919005
1393,21453,3,0.992204,0.938756
1393,21456,2,0.842269,0.725100
1393,21454,4,0.971102,0.912460
1394,21458,2,0.994278,0.640653
1393,21457,2,0.963211,0.748994
1393,21455,5,0.952025,0.893076
1394,21459,1,1.000000,0.761001
1394,21460,2,1.000000,0.853385
1394,21465,2,0.927600,0.822305
1394,21463,3,0.997181,0.847510
1394,21462,3,1.000000,0.852348
1394,21466,3,1.000000,0.851645
1394,21461,5,0.989087,0.855214
1394,21469,2,0.996678,0.962237
1394,21468,2,0.985238,0.793125
1394,21464,5,0.889326,0.896402
1394,21471,2,1.000000,0.751875
1394,21470,2,1.000000,0.652182
1394,21472,2,1.000000,0.788747
1394,21467,5,1.000000,0.899957
1394,21476,1,0.926138,0.423265
1394,21473,3,0.951981,0.911317
1394,21475,2,1.000000,0.828871
1394,21477,1,0.963586,0.849893
1394,21474,4,0.933446,0.671922
1394,21478,2,1.000000,0.811919
1395,21479,2,0.992149,0.873891
1395,21480,4,0.994229,0.901408
1395,21483,3,1.000000,0.763613
1395,21482,4,0.980719,0.681114
1395,21485,4,0.979922,0.705622
1395,21486,2,0.953603,0.889017
1395,21487,2,0.889384,0.706263
1395,21481,6,0.986488,0.933812
1395,21488,3,1.000000,0.762977
1396,21490,2,0.965410,0.795121
1396,21491,3,0.992644,0.734720
1395,21484,4,0.974924,0.809372
1396,21489,4,0.980549,0.895450
1396,21492,3,0.975824,0.897144
1396,21495,2,1.000000,0.872542
1396,21497,2,0.988493,0.529492
1396,21494,3,0.980223,0.759797
1396,21493,2,0.955224,0.812027
1396,21499,1,1.000000,0.900022
1396,21498,3,1.000000,0.717027
1396,21500,2,1.000000,0.824535
1396,21501,2,1.000000,0.829236
1396,21496,6,0.975824,0.708293
1396,21502,2,0.911559,0.825061
1397,21504,1,1.000000,0.891808
1396,21503,3,0.932430,0.735351
1397,21506,2,0.944151,0.761871
1397,21505,3,0.998221,0.886460
1397,21508,2,1.000000,0.942899
1397,21511,2,0.978117,0.849355
1397,21510,3,0.980210,0.819438
1398,21512,2,0.971272,0.828357
1397,21507,6,0.996889,0.960262
1397,21509,5,0.970882,0.764439
1398,21514,2,1.000000,0.883685
1398,21513,5,0.911633,0.848589
1398,21515,4,0.984768,0.847744
1398,21519,3,0.973338,0.843741
1398,21516,5,0.901181,0.831431
1398,21520,2,0.995648,0.931987
1398,21517,5,0.977893,0.684571
1398,21518,5,0.951395,0.896859
1399,21523,2,1.000000,0.528923
1398,21521,3,0.992626,0.868270
1399,21527,1,1.000000,0.282163
1399,21525,3,0.951467,0.696720
1399,21522,4,0.978499,0.727018
1399,21526,3,0.978824,0.765775
1399,21528,3,1.000000,0.801183
1399,21524,6,0.976108,0.780821
1399,21530,3,0.971495,0.909265
1400,21533,2,1.000000,0.875714
1399,21531,3,0.968889,0.874382
1399,21529,6,0.944659,0.780115
1399,21532,4,0.938645,0.744422
1400,21537,2,0.970481,0.640764
1400,21538,2,1.000000,0.861779
1400,21539,2,0.984593,0.867267
1400,21534,4,0.989114,0.800965
1400,21535,5,0.965346,0.714621
1400,21540,1,1.000000,0.744948
1400,21541,1,1.000000,0.832051
1400,21542,1,1.000000,0.918850
1400,21536,7,0.993591,0.916301
1400,21547,3,0.972849,0.759499
1400,21546,6,0.973687,0.740341
1400,21544,7,0.924725,0.699172
1401,21548,2,1.000000,0.778731
1400,21545,7,0.910549,0.657845
1400,21543,10,0.889674,0.715759
1401,21549,3,1.000000,0.851735
1401,21553,1,1.000000,0.677681
1401,21550,4,0.959982,0.944122
1401,21554,2,0.995416,0.780104
1401,21552,3,0.934589,0.762034
1401,21555,2,0.994668,0.925550
1401,21551,4,0.948376,0.889902
1401,21556,5,0.994840,0.819029
1401,21559,4,0.971985,0.866593
1401,21558,5,0.977201,0.840238
1401,21557,6,0.932147,0.891603
1402,21561,4,1.000000,0.890279
1402,21563,2,1.000000,0.767767
1402,21562,3,0.959996,0.828232
1402,21564,3,0.941887,0.838189
1402,21566,2,0.892638,0.793590
1402,21567,3,0.973962,0.723157
1402,21569,1,0.977452,0.789194
1402,21568,2,0.993025,0.755212
1402,21565,5,0.984350,0.737533
1402,21570,2,0.992923,0.546087
1402,21573,2,0.992630,0.591735
1402,21571,3,0.994999,0.786643
1402,21572,3,0.990459,0.896465
1402,21574,3,0.939114,0.873154
1402,21575,3,0.959250,0.889024
1402,21578,3,0.981384,0.772027
1402,21576,4,0.966591,0.922752
1402,21577,3,0.961377,0.836620
1403,21581,2,0.976602,0.859816
1402,21579,5,0.999020,0.753639
1402,21580,5,0.970983,0.711746
1403,21583,2,0.988559,0.738283
1403,21582,3,0.993154,0.880206
1403,21585,2,0.977535,0.845235
1403,21587,2,0.984550,0.721296
1403,21584,4,0.994182,0.880985
1403,21588,2,0.965426,0.743473
1403,21586,3,0.963353,0.842974
1403,21589,2,0.956461,0.906663
1404,21590,2,0.986736,0.983377
1404,21592,3,0.979881,0.715500
1401,21560,4,1.000000,0.837426
1404,21593,4,0.994680,0.931199
1404,21591,5,0.934734,0.863708
1404,21594,4,0.980225,0.685361
1404,21598,2,0.990865,0.935443
1404,21596,3,0.971670,0.836022
1404,21599,3,1.000000,0.847445
