pubid,question,answer,rank,cosine_similarity
10340286,Is there a role for leukocyte and CRP measurements in the diagnosis of acute appendicitis in the elderly?,maybe,13,0.796244
10340286,Is there a role for leukocyte and CRP measurements in the diagnosis of acute appendicitis in the elderly?,maybe,14,0.796192
10340286,Is there a role for leukocyte and CRP measurements in the diagnosis of acute appendicitis in the elderly?,maybe,15,0.789452
10340286,Is there a role for leukocyte and CRP measurements in the diagnosis of acute appendicitis in the elderly?,maybe,16,0.783028
10340286,Is there a role for leukocyte and CRP measurements in the diagnosis of acute appendicitis in the elderly?,maybe,17,0.782790
10340286,Is there a role for leukocyte and CRP measurements in the diagnosis of acute appendicitis in the elderly?,maybe,18,0.777768
10340286,Is there a role for leukocyte and CRP measurements in the diagnosis of acute appendicitis in the elderly?,maybe,19,0.776575
10340286,Is there a role for leukocyte and CRP measurements in the diagnosis of acute appendicitis in the elderly?,maybe,20,0.772118
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,1,0.885996
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,2,0.880716
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,3,0.859768
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,4,0.854727
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,5,0.854727
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,6,0.853966
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,7,0.834829
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,8,0.831319
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,9,0.822918
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,10,0.807311
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,11,0.797155
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,12,0.793541
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,13,0.793541
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,14,0.793541
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,15,0.785654
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,16,0.778109
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,17,0.750136
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,18,0.749935
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,19,0.748483
22954812,Are bipolar disorders underdiagnosed in patients with depressive episodes?,maybe,20,0.742400
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,1,0.935751
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,2,0.869638
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,3,0.869638
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,4,0.845838
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,5,0.845647
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,6,0.831066
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,7,0.808830
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,8,0.789504
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,9,0.784501
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,10,0.783984
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,11,0.778059
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,12,0.772693
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,13,0.766382
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,14,0.766239
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,15,0.762653
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,16,0.747647
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,17,0.747647
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,18,0.745852
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,19,0.742077
20197761,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,20,0.738815
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,1,0.738111
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,2,0.704114
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,3,0.678897
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,4,0.667460
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,5,0.655509
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,6,0.646676
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,7,0.645538
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,8,0.635556
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,9,0.627891
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,10,0.618713
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,11,0.610112
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,12,0.609291
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,13,0.607333
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,14,0.603424
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,15,0.601401
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,16,0.599320
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,17,0.593091
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,18,0.592534
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,19,0.592171
25571931,Do elderly patients call 911 when presented with clinical scenarios suggestive of acute stroke?,maybe,20,0.591265
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,1,0.818366
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,2,0.801374
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,3,0.797305
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,4,0.792188
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,5,0.773038
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,6,0.766094
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,7,0.761540
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,8,0.759941
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,9,0.759461
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,10,0.758207
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,11,0.752022
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,12,0.750984
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,13,0.742727
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,14,0.742553
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,15,0.741463
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,16,0.740154
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,17,0.731524
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,18,0.731392
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,19,0.724132
20971618,"Are lifetime prevalence of impetigo, molluscum and herpes infection really increased in children having atopic dermatitis?",maybe,20,0.723775
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,1,0.875403
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,2,0.752540
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,3,0.725646
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,4,0.716611
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,5,0.687737
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,6,0.684388
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,7,0.682377
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,8,0.641034
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,9,0.618985
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,10,0.617493
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,11,0.614431
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,12,0.594833
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,13,0.594036
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,14,0.593535
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,15,0.578079
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,16,0.571962
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,17,0.568591
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,18,0.567936
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,19,0.563306
25793749,Do Web-based and clinic samples of gay men living with HIV differ on self-reported physical and psychological symptoms?,maybe,20,0.562496
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,1,0.706618
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,2,0.641955
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,3,0.638473
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,4,0.634770
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,5,0.630755
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,6,0.619341
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,7,0.619231
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,8,0.618067
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,9,0.609305
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,10,0.609088
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,11,0.605926
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,12,0.591675
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,13,0.589255
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,14,0.587955
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,15,0.585397
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,16,0.584580
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,17,0.581054
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,18,0.577743
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,19,0.577743
18284441,"Expression of c-kit protooncogen in hepatitis B virus-induced chronic hepatitis, cirrhosis and hepatocellular carcinoma: has it a diagnostic role?",maybe,20,0.576121
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,1,0.867061
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,2,0.794281
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,3,0.778451
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,4,0.774295
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,5,0.766108
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,6,0.765410
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,7,0.762865
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,8,0.757068
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,9,0.754891
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,10,0.749035
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,11,0.742974
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,12,0.734951
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,13,0.725372
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,14,0.722074
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,15,0.719947
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,16,0.719504
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,17,0.710034
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,18,0.708664
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,19,0.707634
23860049,Do we need imaging to diagnose appendicitis in children?,maybe,20,0.707329
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,1,0.770882
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,2,0.770831
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,3,0.768119
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,4,0.742482
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,5,0.742076
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,6,0.740876
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,7,0.734305
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,8,0.713186
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,9,0.700139
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,10,0.693407
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,11,0.689491
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,12,0.689075
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,13,0.687928
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,14,0.682001
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,15,0.681699
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,16,0.680944
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,17,0.678791
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,18,0.675076
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,19,0.672996
25079920,Do parents recall and understand children's weight status information after BMI screening?,maybe,20,0.672149
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,1,0.924789
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,2,0.912422
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,3,0.867363
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,4,0.797510
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,5,0.780515
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,6,0.771518
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,7,0.760780
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,8,0.755906
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,9,0.750000
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,10,0.719524
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,11,0.710065
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,12,0.707153
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,13,0.688639
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,14,0.687576
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,15,0.673427
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,16,0.672443
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,17,0.672443
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,18,0.665349
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,19,0.655642
20736672,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,20,0.652958
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,1,0.749021
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,2,0.727787
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,3,0.719895
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,4,0.681190
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,5,0.680825
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,6,0.680013
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,7,0.676724
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,8,0.675882
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,9,0.672544
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,10,0.664401
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,11,0.657431
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,12,0.653380
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,13,0.643898
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,14,0.639554
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,15,0.637216
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,16,0.636581
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,17,0.634671
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,18,0.634563
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,19,0.597079
16361634,Women with synchronous primary cancers of the endometrium and ovary: do they have Lynch syndrome?,maybe,20,0.584992
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,1,0.758076
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,2,0.757009
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,3,0.685180
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,4,0.666746
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,5,0.665710
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,6,0.663339
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,7,0.641576
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,8,0.622373
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,9,0.608913
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,10,0.601174
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,11,0.587306
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,12,0.582456
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,13,0.573807
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,14,0.553156
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,15,0.550944
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,16,0.549221
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,17,0.543211
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,18,0.492953
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,19,0.490532
12790890,Is the cell death in mesial temporal sclerosis apoptotic?,maybe,20,0.471706
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,1,0.889436
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,2,0.856330
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,3,0.806158
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,4,0.789985
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,5,0.773819
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,6,0.767138
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,7,0.767138
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,8,0.760510
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,9,0.751881
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,10,0.747069
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,11,0.722645
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,12,0.683732
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,13,0.632849
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,14,0.613939
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,15,0.586904
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,16,0.574415
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,17,0.574210
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,18,0.574129
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,19,0.571822
17578985,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,maybe,20,0.556795
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,1,0.640403
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,2,0.639488
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,3,0.610955
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,4,0.600048
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,5,0.588325
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,6,0.587821
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,7,0.584844
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,8,0.571917
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,9,0.563758
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,10,0.561103
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,11,0.560227
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,12,0.555058
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,13,0.550629
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,14,0.546266
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,15,0.541012
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,16,0.538922
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,17,0.537816
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,18,0.537749
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,19,0.535626
15787677,Does aerobic fitness influence microvascular function in healthy adults at risk of developing Type 2 diabetes?,maybe,20,0.531215
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,1,0.832981
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,2,0.787692
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,3,0.774321
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,4,0.765420
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,5,0.747130
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,6,0.737806
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,7,0.710371
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,8,0.700047
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,9,0.695653
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,10,0.690368
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,11,0.677282
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,12,0.669535
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,13,0.644800
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,14,0.644800
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,15,0.643223
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,16,0.640138
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,17,0.604678
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,18,0.603549
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,19,0.577942
19711462,Standardizing care in medical oncology: are Web-based systems the answer?,maybe,20,0.561626
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,1,0.844587
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,2,0.837571
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,3,0.827141
24591144,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,4,0.766177
