paragraph_id,proposition_id,quad_index,triple_similarity,qa_similarity
1460,22351,2,0.726195,0.744232
1460,22351,3,0.658978,0.504937
1461,22356,1,0.923159,0.886685
1461,22356,2,0.491149,0.561543
1460,22348,1,0.887008,0.913374
1460,22348,2,0.509067,0.477122
1460,22348,3,0.289580,0.606613
1460,22348,4,0.399364,0.316374
1461,22355,1,0.746752,0.555316
1461,22355,2,0.776499,0.599559
1461,22355,3,0.816293,0.684640
1461,22355,4,0.742274,0.692867
1461,22355,5,0.664781,0.689503
1461,22354,1,0.841452,0.581942
1461,22354,2,0.981800,0.896825
1461,22354,3,0.600513,0.587142
1461,22354,4,0.635241,0.652981
1460,22349,1,0.648401,0.694850
1460,22349,2,0.702160,0.699206
1460,22349,3,0.587351,0.599669
1460,22349,4,0.655553,0.654021
1460,22349,5,0.539805,0.625081
1460,22349,6,0.600600,0.595973
1460,22349,7,0.578714,0.659545
1460,22349,8,0.615628,0.641652
1460,22349,9,0.821979,0.758106
1460,22349,10,0.635052,0.542726
1460,22349,11,0.672742,0.585262
1461,22353,1,0.696962,0.353857
1461,22353,2,0.365632,0.353789
1461,22353,3,0.724467,0.695808
1461,22353,4,0.660797,0.556740
1461,22353,5,0.708722,0.637070
1461,22353,6,0.763772,0.615431
1461,22353,7,0.271903,0.197078
1461,22357,1,0.871640,0.712347
1461,22357,2,0.834586,0.716700
1461,22360,1,0.817046,0.722141
1461,22360,2,0.526093,0.446497
1461,22360,3,0.446263,0.368588
1461,22361,1,0.845340,0.562901
1461,22361,2,0.720025,0.594571
1461,22361,3,0.642435,0.498008
1461,22362,1,0.731482,0.731482
1461,22362,2,0.619024,0.689699
1461,22362,3,0.695402,0.762859
1461,22363,1,1.000000,0.930232
1461,22358,1,0.597073,0.501264
1461,22358,2,0.703452,0.648312
1461,22358,3,0.747027,0.576825
1461,22358,4,0.527833,0.490838
1461,22359,1,0.851754,0.870419
1461,22359,2,0.760335,0.829033
1461,22359,3,0.884344,0.765395
1461,22359,4,0.764549,0.583898
1461,22364,1,1.000000,0.902691
1461,22365,1,1.000000,0.850703
1461,22366,1,0.975191,0.767622
1462,22367,1,0.768520,0.737547
1462,22369,1,1.000000,0.941209
1462,22370,1,0.996857,0.966435
1462,22371,1,0.788416,0.772971
1462,22368,1,0.689088,0.627828
1462,22368,2,0.657663,0.455190
1462,22368,3,0.565682,0.527725
1462,22368,4,0.630304,0.549525
1462,22373,1,1.000000,0.945006
1462,22372,1,0.885117,0.830579
1462,22372,2,0.779263,0.692010
1462,22372,3,0.727143,0.698854
1462,22374,1,0.741940,0.758525
1462,22374,2,0.705550,0.740591
1462,22374,3,0.708896,0.794610
1463,22375,1,0.697253,0.489556
1463,22375,2,0.878483,0.608233
1463,22376,1,0.981380,0.552811
1463,22376,2,0.850635,0.552101
1463,22377,1,0.406705,0.298007
1463,22377,2,0.910020,0.806437
1463,22377,3,0.914981,0.898536
1463,22378,1,0.827387,0.672532
1463,22378,2,0.613209,0.522068
1463,22378,3,0.771968,0.750055
1463,22380,1,0.897014,0.853403
1463,22380,2,0.848419,0.880819
1463,22380,3,0.862275,0.760582
1463,22381,1,0.899168,0.770167
1463,22381,2,0.925841,0.778883
1463,22383,1,0.859920,0.799592
1463,22383,2,0.668621,0.567727
1463,22384,1,0.934858,0.730884
1463,22384,2,0.540997,0.474224
1463,22379,1,0.888879,0.691036
1463,22379,2,0.864022,0.725838
1463,22379,3,0.812437,0.734692
1463,22379,4,0.843703,0.781991
1463,22379,5,0.839514,0.820539
1463,22382,1,0.844738,0.726858
1463,22382,2,0.730785,0.691691
1463,22382,3,0.864228,0.724178
1463,22382,4,0.877866,0.805606
1463,22386,1,0.749402,0.645136
1463,22386,2,0.840309,0.626042
1463,22387,1,0.646470,0.540459
1463,22387,2,0.834357,0.629360
1463,22389,1,0.498284,0.335671
1463,22388,1,0.820161,0.717495
1463,22388,2,0.903174,0.749777
1463,22388,3,0.849929,0.768658
1464,22390,1,0.956646,0.780328
1463,22385,1,0.644934,0.442506
1463,22385,2,0.372497,0.130920
1463,22385,3,0.602525,0.479652
1463,22385,4,0.830178,0.689545
1463,22385,5,0.865399,0.822083
1464,22391,1,0.979213,0.887603
1464,22391,2,0.215589,0.808751
1464,22393,1,0.627268,0.448953
1464,22393,2,0.871764,0.626815
1464,22393,3,0.829780,0.792059
1464,22395,1,0.984581,0.511460
1464,22396,1,0.956638,0.745962
1464,22396,2,0.975259,0.869626
1464,22397,1,0.983066,0.988465
1464,22397,2,0.979899,0.991089
1464,22397,3,0.978713,0.953800
1464,22392,1,0.745857,0.853289
1464,22392,2,0.727019,0.646342
1464,22392,3,0.718308,0.441817
1464,22392,4,0.641501,0.492916
1464,22392,5,0.634708,0.487880
1464,22398,1,0.971727,0.987739
1464,22394,1,0.813573,0.795919
1464,22394,2,0.660379,0.715307
1464,22394,3,0.635774,0.670085
1464,22394,4,0.751771,0.738187
1464,22394,5,0.680513,0.528116
1464,22400,1,1.000000,0.938889
1464,22399,1,0.947919,0.947799
1464,22399,2,0.917180,0.937978
1464,22399,3,0.904795,0.816460
1465,22404,1,0.645098,0.405688
1465,22404,2,0.897155,0.327539
1465,22405,1,0.792061,0.672526
1465,22405,2,0.948974,0.708959
1465,22405,3,0.705786,0.738410
1465,22406,1,1.000000,0.669816
1464,22403,1,0.748054,0.719946
1464,22403,2,0.881900,0.833369
1464,22403,3,0.776122,0.773683
1464,22403,4,0.774837,0.851643
1464,22403,5,0.197504,0.289346
1465,22408,1,0.957156,0.687333
1465,22407,1,0.717103,0.556389
1465,22407,2,0.563463,0.556142
1465,22407,3,0.588894,0.556142
1465,22410,1,0.702477,0.575223
1465,22410,2,0.825978,0.639570
1465,22410,3,0.478113,0.401509
1464,22401,1,0.883453,0.897120
1464,22401,2,0.863849,0.824239
1464,22401,3,0.414242,0.279148
1464,22401,4,0.360407,0.356470
1464,22401,5,0.385215,0.434970
1465,22409,1,0.671404,0.750027
1465,22409,2,0.769192,0.750027
1465,22409,3,0.852817,0.645943
1465,22409,4,0.599133,0.669688
1465,22411,1,0.956172,0.920042
1465,22411,2,0.912758,0.789115
1465,22411,3,0.864032,0.827679
1466,22413,1,1.000000,0.703988
1466,22415,1,0.400719,0.307158
1465,22412,1,0.829109,0.330270
1465,22412,2,0.752795,0.702939
1465,22412,3,0.578339,0.536654
1465,22412,4,0.958008,0.795327
1466,22414,1,1.000000,0.928188
1466,22414,2,0.960458,0.873991
1466,22414,3,0.958203,0.858579
1466,22417,1,0.976555,0.857034
1466,22418,1,0.995362,0.905150
1466,22416,1,1.000000,0.558715
1466,22420,1,0.940775,0.919273
1466,22420,2,0.936680,0.844626
1466,22421,1,0.994522,0.484905
1464,22402,1,0.762249,0.728610
1464,22402,2,0.869488,0.854652
1464,22402,3,0.784832,0.763293
1464,22402,4,0.790551,0.845900
1464,22402,5,0.268288,0.215186
1466,22422,1,0.966652,0.821696
1466,22422,2,0.425512,0.426009
1466,22422,3,0.464749,0.420109
1466,22419,1,0.918781,0.793563
1466,22419,2,0.831813,0.775687
1466,22424,1,0.989762,0.873161
1466,22423,1,0.915904,0.884348
1466,22423,2,0.936706,0.882789
1466,22423,3,0.934134,0.912659
1466,22426,1,0.969600,0.855174
1466,22426,2,0.946024,0.820371
1467,22429,1,0.750825,0.730832
1467,22429,2,0.855520,0.561040
1467,22430,1,0.955299,0.283931
1466,22427,1,0.907711,0.730417
1466,22427,2,0.438290,0.144578
1466,22425,1,0.945937,0.830173
1466,22425,2,0.959347,0.863418
1466,22425,3,0.406932,0.377670
1466,22425,4,0.356747,0.343061
1467,22431,1,0.783275,0.077210
1467,22431,2,0.965027,0.885345
1467,22431,3,0.656351,0.546230
1467,22433,1,0.941750,0.739987
1467,22432,1,0.889857,0.904321
1467,22432,2,0.290951,0.764357
1467,22434,1,0.953672,0.543639
1467,22434,2,0.866002,0.521566
1467,22435,1,0.920962,0.859082
1467,22435,2,0.621767,0.521951
1467,22435,3,0.415840,0.389713
1467,22437,1,0.748632,0.869641
1467,22438,1,0.797690,0.622985
1467,22438,2,0.703429,0.653018
1467,22438,3,0.829365,0.833764
1467,22438,4,0.739749,0.697885
1467,22438,5,0.649141,0.653018
1467,22436,1,0.713057,0.666951
1467,22436,2,0.797064,0.776799
1467,22436,3,0.394663,0.707599
1467,22436,4,0.578260,0.753248
1467,22439,1,0.701312,0.651547
1467,22439,2,0.490890,0.481312
1467,22439,3,0.539046,0.544055
1467,22439,4,0.651012,0.671707
1467,22439,5,0.677284,0.718279
1467,22439,6,0.203021,0.273773
1467,22440,1,0.664810,0.562384
1467,22440,2,0.778235,0.651885
1467,22440,3,0.778235,0.651885
1467,22440,4,0.167102,0.258329
1467,22442,1,0.566427,0.361080
1467,22428,1,0.342877,0.232927
1467,22428,2,0.915761,0.871273
1467,22428,3,0.787047,0.776770
1467,22428,4,0.415748,0.409246
1467,22428,5,0.740370,0.715437
1467,22428,6,0.710813,0.592375
1467,22428,7,0.750656,0.585161
1467,22428,8,0.731135,0.688979
1467,22428,9,0.396912,0.363413
1467,22428,10,0.673931,0.283853
1467,22428,11,0.901441,0.856435
1467,22428,12,0.590915,0.489870
1467,22441,1,0.726390,0.695548
1467,22441,2,0.726390,0.594209
1467,22441,3,0.643290,0.596578
1467,22441,4,0.643290,0.596578
1468,22444,1,0.902960,0.836568
1468,22444,2,0.833028,0.790027
1468,22443,1,0.943006,0.920588
1468,22443,2,0.664054,0.745584
1468,22446,1,0.863982,0.883134
1468,22446,2,0.666631,0.562485
1468,22446,3,0.588578,0.524718
1468,22446,4,0.207135,0.271265
1469,22450,1,0.768067,0.743498
1469,22450,2,0.639278,0.553237
1469,22450,3,0.684155,0.655986
1468,22448,1,0.533814,0.399822
1468,22448,2,0.726388,0.667481
1468,22448,3,0.668361,0.655409
1468,22448,4,0.670609,0.657326
1468,22447,1,0.691154,0.466941
1468,22447,2,0.731077,0.635364
1468,22447,3,0.928911,0.835697
1468,22447,4,0.702986,0.605816
1468,22447,5,0.704417,0.552044
1469,22451,1,0.854582,0.690992
1469,22451,2,1.000000,0.816744
1469,22452,1,0.882756,0.859137
1469,22452,2,0.857201,0.867454
1469,22452,3,0.877946,0.848167
1469,22453,1,0.853835,0.754824
1469,22453,2,0.911570,0.765541
1469,22454,1,1.000000,0.647019
1469,22449,1,0.867520,0.646895
1469,22449,2,0.940385,0.930476
1469,22449,3,0.676095,0.655179
1469,22456,1,0.790484,0.799998
1469,22455,1,0.878997,0.731504
1469,22455,2,0.925861,0.751211
1469,22458,1,0.724959,0.467044
1469,22458,2,0.910179,0.674282
1469,22458,3,0.641506,0.599368
1469,22459,1,0.903553,0.406337
1469,22459,2,0.919716,0.696531
1468,22445,1,0.869745,0.392588
1468,22445,2,0.679953,0.286296
1468,22445,3,0.883238,0.826131
1468,22445,4,0.476588,0.321896
1468,22445,5,0.525636,0.463075
1469,22460,1,0.905463,0.774330
1469,22460,2,0.931673,0.657252
1470,22465,1,1.000000,0.801559
1469,22464,1,0.920017,0.804362
1469,22464,2,0.934465,0.806409
1469,22462,1,0.730687,0.380356
1469,22462,2,0.764229,0.579261
1469,22462,3,0.603252,0.847317
1469,22462,4,0.829041,0.721799
1469,22461,1,0.833871,0.404849
1469,22461,2,0.599629,0.459543
1469,22461,3,0.855787,0.749583
1469,22461,4,0.608804,0.479682
1470,22467,1,0.925739,0.811376
1470,22466,1,0.755453,0.227675
1470,22466,2,0.789044,0.635919
1470,22466,3,0.240468,0.278973
1470,22471,1,1.000000,0.759870
1470,22468,1,0.547403,0.310354
1470,22468,2,0.850835,0.754462
1470,22468,3,0.584642,0.544573
1470,22468,4,0.646674,0.542808
1470,22470,1,1.000000,0.892919
1469,22463,1,0.814262,0.712597
1470,22469,1,0.357795,0.187866
1470,22469,2,0.580120,0.688654
1470,22469,3,0.769836,0.742301
1470,22469,4,0.518511,0.435513
1470,22469,5,0.283140,0.095035
1470,22469,6,0.431622,0.640136
1470,22473,1,1.000000,0.874443
1470,22472,1,0.925416,0.835980
1470,22474,1,1.000000,0.858401
1470,22475,1,1.000000,0.897787
1470,22478,1,1.000000,0.867609
1470,22476,1,0.630392,0.969537
1470,22476,2,0.869506,0.887825
1470,22476,3,0.959115,0.862142
1470,22476,4,0.684348,0.969537
1470,22477,1,0.908776,0.850512
1470,22477,2,0.939670,0.767998
1470,22480,1,0.664411,0.683815
1470,22480,2,0.780438,0.688014
1470,22480,3,0.783650,0.689490
1470,22479,1,0.946507,0.745336
1471,22481,1,0.704324,0.790680
1471,22482,1,0.904571,0.699155
1471,22483,1,1.000000,0.838534
1471,22485,1,0.715248,0.478734
1471,22485,2,0.889916,0.659719
1471,22485,3,0.823197,0.772555
1471,22487,1,0.605396,0.296125
1471,22486,1,0.902763,0.689213
1471,22486,2,0.654120,0.571057
1471,22484,1,0.837032,0.735388
1471,22484,2,0.762811,0.659892
1471,22484,3,0.430893,0.291422
1471,22490,1,0.514303,0.522636
1471,22492,1,0.687183,0.498678
1471,22491,1,0.589488,0.474691
1471,22491,2,0.763590,0.649457
1471,22491,3,0.601985,0.444515
1471,22491,4,0.725898,0.626638
1471,22488,1,0.886911,0.841716
1471,22488,2,0.892389,0.817221
1471,22488,3,0.864376,0.841716
1471,22488,4,0.879173,0.845468
1471,22488,5,0.887019,0.817574
1471,22488,6,0.885793,0.854604
1471,22489,1,0.659849,0.607027
1471,22489,2,0.936478,0.612780
1471,22489,3,0.871699,0.799793
1471,22489,4,0.668927,0.551269
1471,22489,5,0.499532,0.423700
1471,22493,1,0.823184,0.780673
1471,22493,2,0.622690,0.430569
1471,22493,3,0.512462,0.488708
1472,22494,1,1.000000,0.881838
1472,22495,1,0.877839,0.883364
1472,22496,1,1.000000,0.847835
1472,22497,1,1.000000,0.880169
1472,22499,1,0.948838,0.736438
1472,22499,2,0.916541,0.741558
1472,22500,1,0.973708,0.839283
1472,22501,1,0.867567,0.759833
1472,22501,2,0.514521,0.516333
1472,22498,1,0.534710,0.343589
1472,22498,2,0.914429,0.895192
1472,22498,3,0.952608,0.904147
1472,22498,4,0.374539,0.342021
1472,22504,1,0.942319,0.859060
1472,22503,1,0.867033,0.810726
1472,22503,2,0.644662,0.553651
1472,22503,3,0.723051,0.619588
1473,22506,1,0.657152,0.678702
1472,22505,1,1.000000,0.839986
1473,22507,1,0.992996,0.749694
1473,22508,1,0.864599,0.712152
1473,22508,2,0.826710,0.806481
1474,22510,1,1.000000,0.870803
1472,22502,1,0.716079,0.609376
1472,22502,2,0.832928,0.831925
1472,22502,3,0.787299,0.796920
1472,22502,4,0.820954,0.697985
1474,22511,1,0.911458,0.858019
1473,22509,1,0.984940,0.859456
1474,22512,1,0.911347,0.619721
1474,22512,2,0.895546,0.800366
1474,22516,1,0.991342,0.541361
1474,22513,1,0.925746,0.475745
1474,22513,2,0.792920,0.795129
1474,22514,1,0.663374,0.625910
1474,22514,2,0.749364,0.254650
1474,22514,3,0.594704,0.346047
1474,22517,1,0.980587,0.632619
1474,22515,1,0.979846,0.851288
1474,22515,2,0.979846,0.841328
1474,22515,3,0.758055,0.541995
1474,22518,1,1.000000,0.625570
1474,22520,1,0.651059,0.523520
1474,22519,1,0.929397,0.645219
1474,22519,2,0.907607,0.786380
1474,22519,3,0.762296,0.655534
1474,22522,1,0.932530,0.723676
1475,22523,1,0.989536,0.770447
1475,22523,2,0.918854,0.756621
1475,22524,1,0.850105,0.783947
1475,22524,2,0.782710,0.688500
1475,22526,1,0.948997,0.872480
1475,22526,2,0.826319,0.734824
1475,22525,1,0.869726,0.649798
1475,22525,2,0.880706,0.465121
1475,22525,3,0.552846,0.386865
1475,22527,1,0.589281,0.368485
1475,22527,2,0.901922,0.822637
1474,22521,1,0.416866,0.384504
1474,22521,2,0.857877,0.780421
1474,22521,3,0.802355,0.741451
1475,22528,1,1.000000,0.862537
1475,22529,1,0.949831,0.757995
1475,22529,2,0.893076,0.705503
1475,22531,1,0.767834,0.792186
1475,22531,2,0.774040,0.780782
1475,22530,1,0.779192,0.775592
1475,22530,2,0.591377,0.565142
1475,22530,3,0.489011,0.422443
1475,22530,4,0.916740,0.782183
1475,22533,1,0.852347,0.722092
1475,22533,2,0.890764,0.768223
1475,22533,3,0.897070,0.764261
1475,22534,1,0.776904,0.802843
1475,22534,2,0.855957,0.856610
1475,22534,3,0.935349,0.847082
1475,22532,1,0.706177,0.470814
1475,22532,2,0.722343,0.573912
1475,22532,3,0.513315,0.480426
1475,22532,4,0.591847,0.557958
1475,22532,5,0.603696,0.532777
1475,22535,1,0.852679,0.801655
1475,22535,2,1.000000,0.882281
1476,22538,1,0.789853,0.779933
1476,22538,2,0.919726,0.923923
1476,22538,3,0.786653,0.748218
1476,22539,1,0.884841,0.884259
1476,22539,2,1.000000,0.892682
1476,22539,3,0.766572,0.662928
1475,22536,1,0.924368,0.762579
1475,22536,2,0.924368,0.762579
1475,22536,3,0.896375,0.735609
1475,22536,4,0.639147,0.424535
1475,22537,1,0.757023,0.667675
1475,22537,2,0.448470,0.441287
1475,22537,3,0.617427,0.495743
1475,22537,4,0.684131,0.519888
1475,22537,5,0.688918,0.688665
1476,22541,1,0.998474,0.475631
1476,22540,1,0.863560,0.660502
1476,22540,2,0.872968,0.759113
1476,22540,3,0.508361,0.497782
1476,22540,4,0.213054,0.041840
1476,22542,1,0.593621,0.805389
1476,22542,2,0.531934,0.631516
1476,22543,1,0.519775,0.919286
1476,22544,1,1.000000,0.741867
1476,22546,1,0.942238,0.765282
1477,22548,1,0.727895,0.257878
1477,22548,2,0.716344,0.258759
1477,22549,1,0.625263,0.379831
1477,22549,2,0.712464,0.363549
1477,22549,3,0.727379,0.732391
1477,22549,4,0.559915,0.535073
1477,22550,1,0.843287,0.783125
1477,22550,2,0.873986,0.705613
1477,22551,1,0.838244,0.522372
1477,22547,1,0.299521,0.271142
1477,22547,2,0.707133,0.239473
1477,22547,3,0.799227,0.877681
1477,22547,4,0.610504,0.755684
1477,22547,5,0.795905,0.882691
1477,22547,6,0.111208,0.125130
1476,22545,1,0.678696,0.662179
1476,22545,2,0.595021,0.508466
1476,22545,3,0.619509,0.572855
1476,22545,4,0.693240,0.650317
1476,22545,5,0.521426,0.493344
1476,22545,6,0.542722,0.563613
1477,22555,1,0.942119,0.625163
1477,22556,1,0.779766,0.701531
1477,22556,2,0.941697,0.733364
1477,22552,1,0.521974,0.412272
1477,22552,2,0.939717,0.889759
1477,22552,3,0.903241,0.425439
1477,22552,4,0.836391,0.580521
1477,22554,1,0.758316,0.597599
1477,22554,2,0.940820,0.921653
1477,22554,3,0.937275,0.909172
1477,22554,4,0.698624,0.909441
1477,22553,1,0.819191,0.587707
1477,22553,2,0.820683,0.597402
1477,22553,3,0.830933,0.694215
1477,22553,4,0.857146,0.797416
1477,22553,5,0.875039,0.822035
1477,22553,6,0.815545,0.831277
1477,22557,1,0.736471,0.675675
1477,22557,2,0.957997,0.795144
1477,22558,1,0.929542,0.742045
1477,22559,1,1.000000,0.747848
1478,22560,1,1.000000,0.820378
1478,22563,1,0.920114,0.448229
1478,22563,2,0.830143,0.739009
1478,22562,1,0.901677,0.834195
1478,22562,2,0.631712,0.908301
1478,22562,3,0.898893,0.846921
1478,22565,1,0.891870,0.728906
1478,22565,2,0.864036,0.761684
1478,22564,1,0.775119,0.624677
1478,22564,2,0.619368,0.626330
1478,22564,3,0.747890,0.701912
1478,22564,4,0.702376,0.684330
1478,22566,1,0.705281,0.746623
1478,22566,2,0.827308,0.852023
1478,22566,3,0.559385,0.682275
1478,22567,1,0.959889,0.603513
1478,22567,2,0.588036,0.418599
1478,22570,1,0.904800,0.713984
1478,22570,2,0.934913,0.914940
1478,22568,1,0.402183,0.388256
1478,22568,2,0.520297,0.297566
1478,22568,3,0.643525,0.612033
1478,22568,4,0.441957,0.428342
1478,22571,1,0.892700,0.912907
1478,22569,1,0.364733,0.359080
1478,22569,2,0.793421,0.477677
1478,22569,3,0.566120,0.280681
1478,22569,4,0.706605,0.420252
1478,22561,1,0.784949,0.769821
1478,22561,2,0.813724,0.521554
1478,22561,3,0.752867,0.476528
1478,22561,4,0.652878,0.664513
1478,22572,1,0.687954,0.502583
1478,22572,2,0.652847,0.507883
1478,22572,3,1.000000,0.961466
1478,22576,1,0.877717,0.788069
1478,22575,1,0.711781,0.651295
1478,22575,2,0.837078,0.569898
1478,22575,3,0.958870,0.657811
1478,22573,1,0.766707,0.708201
1478,22573,2,0.663327,0.792051
1478,22574,1,0.898906,0.754650
1478,22574,2,0.750754,0.766032
1479,22577,1,1.000000,0.625436
1479,22581,1,1.000000,0.833002
1479,22578,1,0.989643,0.919114
1479,22578,2,0.867961,0.853166
1479,22578,3,0.601974,0.596497
1479,22579,1,0.979650,0.893679
1479,22582,1,0.969090,0.639373
1479,22582,2,0.946799,0.629607
1479,22583,1,0.984059,0.909014
1479,22580,1,0.363368,0.285358
1479,22580,2,0.984918,0.730846
1479,22580,3,0.865513,0.802091
1479,22580,4,0.739669,0.408293
1480,22587,1,0.978858,0.814996
1480,22588,1,0.939237,0.820085
1479,22585,1,0.906374,0.702658
1479,22585,2,0.510080,0.364902
1479,22585,3,0.604251,0.574225
1479,22585,4,0.586305,0.571553
1480,22589,1,0.770865,0.735935
1480,22589,2,0.703497,0.691911
1480,22589,3,0.284894,0.257841
1480,22591,1,0.928836,0.572470
1479,22584,1,0.920891,0.856856
1479,22584,2,0.707283,0.642736
1479,22584,3,0.505994,0.692154
1479,22584,4,0.481033,0.436127
1479,22584,5,0.387227,0.412040
1480,22590,1,0.906042,0.687099
1480,22590,2,0.855974,0.823554
1480,22590,3,0.730944,0.320000
1480,22590,4,0.708078,0.428812
1480,22593,1,0.880144,0.851804
1480,22592,1,0.879625,0.689107
1479,22586,1,0.722961,0.708156
1479,22586,2,0.700874,0.649437
1479,22586,3,0.737593,0.680331
1479,22586,4,0.710591,0.712429
1479,22586,5,0.702605,0.723317
1479,22586,6,0.659595,0.649446
1479,22586,7,0.645050,0.688812
1480,22594,1,0.855446,0.722097
1481,22596,1,0.914316,0.855991
1481,22599,1,0.879282,0.332319
1481,22599,2,0.678600,0.473069
1481,22599,3,0.595277,0.315980
1481,22598,1,0.778675,0.730462
1481,22598,2,0.586700,0.500765
1481,22598,3,0.525352,0.537564
1481,22597,1,1.000000,0.598952
1480,22595,1,0.809242,0.871636
1480,22595,2,0.945563,0.724373
1481,22602,1,1.000000,0.755798
1481,22601,1,0.413295,0.097463
1481,22601,2,0.436952,0.185995
1481,22601,3,0.572105,0.509596
1481,22601,4,0.752254,0.650049
1481,22601,5,0.591913,0.640093
1481,22603,1,0.836694,0.787653
1481,22603,2,0.705742,0.441361
1481,22603,3,0.579262,0.386478
1481,22603,4,0.736242,0.775735
1481,22600,1,0.332931,0.565418
1481,22600,2,0.285336,0.611447
1481,22600,3,0.235276,0.565418
1481,22600,4,0.182964,0.542564
1481,22600,5,0.454567,0.565418
1481,22600,6,0.524485,0.565418
1481,22600,7,0.420582,0.594386
1481,22600,8,0.322844,0.565418
1481,22606,1,0.880936,0.586603
1481,22606,2,0.702250,0.617721
1481,22604,1,0.760733,0.706177
1481,22604,2,0.778504,0.701670
1481,22604,3,0.953817,0.793803
1481,22604,4,0.276424,0.239687
1481,22607,1,0.911447,0.871618
1481,22607,2,0.853440,0.747292
1481,22607,3,0.359255,0.302442
1481,22605,1,0.794078,0.698385
1481,22605,2,0.794078,0.747328
1481,22605,3,0.844148,0.744892
1481,22605,4,0.291650,0.306200
1481,22611,1,0.959057,0.808453
1481,22608,1,0.884332,0.818132
1481,22608,2,0.853757,0.603782
1481,22608,3,0.792412,0.614854
1481,22608,4,0.382454,0.309332
1481,22609,1,0.881640,0.589002
1481,22609,2,0.691687,0.735616
1481,22610,1,0.698372,0.538151
1481,22610,2,0.927937,0.835417
1481,22610,3,0.943459,0.811249
1481,22610,4,0.410773,0.428286
1481,22613,1,0.704540,0.651041
1481,22613,2,0.689404,0.685184
1481,22613,3,0.966690,0.790344
1481,22612,1,0.882719,0.761118
1481,22612,2,0.850189,0.738860
1481,22612,3,0.926821,0.855745
1481,22612,4,0.861101,0.814553
1482,22615,1,0.794993,0.751467
1481,22614,1,0.653943,0.482496
1481,22614,2,0.583133,0.583996
1481,22614,3,0.735057,0.598210
1482,22616,1,0.485909,0.462171
1482,22616,2,0.573737,0.479167
1482,22616,3,0.918884,0.669829
1482,22618,1,0.800133,0.483112
1482,22617,1,0.842744,0.644532
1482,22617,2,0.837858,0.592337
1482,22617,3,0.727003,0.543702
1482,22620,1,0.636544,0.536199
1482,22620,2,0.515525,0.546411
1482,22620,3,0.572543,0.602408
1482,22622,1,0.879914,0.807245
1482,22622,2,0.843146,0.806254
1482,22619,1,0.602563,0.649816
1482,22619,2,0.822967,0.645561
1482,22619,3,0.835451,0.742023
1482,22623,1,0.757305,0.711657
1482,22623,2,0.847188,0.804010
1482,22623,3,0.713580,0.700465
1482,22621,1,0.828768,0.826564
1482,22621,2,0.768634,0.727098
1482,22621,3,0.861306,0.716359
1482,22621,4,0.738095,0.667299
1483,22624,1,0.875380,0.677016
1483,22624,2,0.455419,0.722478
1483,22624,3,0.787612,0.777786
1483,22626,1,0.493917,0.444812
1483,22625,1,0.849903,0.816476
1483,22625,2,0.890996,0.861894
1483,22627,1,1.000000,0.822436
1483,22631,1,0.864028,0.727870
1483,22631,2,0.520563,0.447136
1483,22631,3,0.641188,0.598298
1483,22628,1,0.359399,0.411514
1483,22628,2,0.361015,0.344614
1483,22628,3,0.704079,0.535764
1483,22628,4,0.715337,0.591778
1483,22630,1,0.911390,0.900235
1483,22630,2,0.835240,0.778124
1483,22630,3,0.845873,0.737272
1483,22630,4,0.331044,0.279460
1483,22633,1,0.665375,0.573594
1484,22635,1,1.000000,0.452202
1483,22632,1,0.691157,0.697598
1483,22632,2,0.491900,0.811459
1483,22632,3,0.737524,0.562057
1483,22632,4,0.752884,0.631268
1484,22636,1,0.967263,0.337934
1483,22629,1,0.764251,0.559735
1483,22629,2,0.752954,0.585803
1483,22629,3,0.664695,0.496766
1484,22634,1,0.989481,0.853262
1484,22634,2,0.830467,0.796512
1484,22634,3,0.696827,0.690507
1484,22634,4,0.655344,0.640957
1484,22634,5,0.392048,0.621829
1484,22640,1,0.953297,0.905042
1484,22637,1,0.838842,0.452951
1484,22637,2,0.817305,0.672667
1484,22637,3,0.883264,0.736933
1484,22637,4,0.837676,0.692028
1484,22639,1,0.865107,0.665183
1484,22639,2,0.880342,0.829040
1484,22639,3,0.944956,0.437338
1484,22641,1,0.724523,0.694031
1484,22641,2,0.851611,0.552964
1484,22641,3,0.819916,0.804732
1484,22638,1,0.684482,0.518563
1484,22638,2,0.901700,0.844005
1484,22638,3,0.838808,0.774393
1484,22638,4,0.679120,0.413897
1484,22638,5,0.719387,0.706424
1484,22638,6,0.615087,0.649225
1484,22643,1,0.921359,0.880284
1484,22643,2,0.883492,0.838337
1484,22643,3,0.904866,0.729230
1484,22643,4,0.918044,0.791182
1484,22643,5,0.452705,0.486957
1484,22642,1,0.431006,0.288216
1484,22642,2,0.813949,0.818019
1484,22642,3,0.691670,0.814034
1484,22642,4,0.209325,0.671999
1484,22642,5,0.250761,0.692018
1484,22642,6,0.532920,0.487073
1484,22645,1,0.904053,0.853218
1484,22645,2,0.683389,0.667109
1484,22645,3,0.819091,0.789257
1484,22645,4,0.604657,0.624781
1484,22644,1,0.521719,0.610742
1484,22644,2,0.693435,0.637617
1484,22644,3,0.683600,0.754329
1484,22644,4,0.579705,0.495247
1484,22644,5,0.568390,0.640800
1484,22644,6,0.359864,0.385098
1485,22646,1,0.859811,0.791694
1485,22646,2,0.889434,0.789047
1485,22646,3,0.771287,0.635384
1485,22647,1,0.960631,0.698592
1485,22647,2,0.956058,0.708048
